# generated by ews.pipeline on 2026-05-12T02:21:30, loader=derived
ticker,date,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,drawdown_12m 
BBBY,2016-01-31,-0.02064409637387188,-0.24458599995152663,-0.439508518799553,0.5714697152225463,0.4613502238444926,0.5975184278418754
F,2016-01-31,-0.1289554128337962,-0.16207061415098856,-0.15925085722643795,0.25218803123762035,0.267752466583265,0.2602035646054529
GE,2016-01-31,-0.0628018607872668,-0.000761396397275349,0.13333470587102791,0.2016551221499982,0.24879235803465635,0.17685266085275905
INTC,2016-01-31,-0.11346088400300558,-0.08202989721373144,0.08801466328385632,0.2930843830986099,0.28309894625442605,0.24370950395140314
PFE,2016-01-31,-0.0690077043351982,-0.11601667975834473,-0.14097901820222358,0.20718535985375836,0.24318264082806776,0.15126751266239502
SPG,2016-01-31,-0.04550063615950806,-0.08100851200887205,0.011437253434365635,0.23538831379792358,0.22333480269448014,0.1455044777585148
XOM,2016-01-31,-0.0033284772565100873,-0.0450122985718765,0.0006745037505788698,0.30794171384578506,0.30017059993709017,0.2510815588475184
AAL,2016-02-29,0.05442077765292108,-0.013867332207204819,0.06681829076816603,0.37207052680447716,0.34730711549873117,0.3565168085365329
BBBY,2016-02-29,0.2310287355910543,0.07669616000516521,-0.2750744377393657,0.7140251005746657,0.5983541819033159,0.5982939399416687
F,2016-02-29,0.047738127969984445,-0.10998481757202405,-0.04923406816144471,0.31015590975128476,0.27631442265617007,0.2821657084221072
GE,2016-02-29,0.009391097646149538,-0.025263872944879084,0.1867181913537368,0.23095890687395165,0.24156794507852272,0.17685266085275905
INTC,2016-02-29,-0.03770350268170375,-0.13376542117849533,0.05773121978614326,0.3068797915527936,0.27235215266647406,0.24303813059473384
PFE,2016-02-29,-0.01711086817788543,-0.08605391666329254,-0.07500966899742179,0.17816758490507514,0.23090052202221126,0.18928833922655142
SPG,2016-02-29,0.02771020844415828,0.007589291966241696,0.04729640214110731,0.21747060247470723,0.21328208280825356,0.1414234278811984
XOM,2016-02-29,0.03888853599026998,-0.00433981628142821,0.0867527718001797,0.30835777106302725,0.2754362302172222,0.21527883991855282
AAL,2016-03-31,-0.013945834096280807,-0.03920802572924975,0.06130767087904432,0.33921587762023264,0.3380939330096344,0.31928238323188696
BBBY,2016-03-31,-0.027063574137823232,0.18744843287522572,-0.16200464788409896,0.7072142478577482,0.605057243217111,0.5982939399416687
F,2016-03-31,0.02117985931574151,-0.015151038822406537,0.03885975258053609,0.30772509918961244,0.2748154823320653,0.2644559354095011
GE,2016-03-31,0.05334646295042522,0.03202873691452379,0.2801022517408567,0.23277480593717412,0.2154815237084799,0.17685266085275905
INTC,2016-03-31,0.05926632913189134,-0.06731276588671165,0.09039860594360882,0.3023328319056997,0.26217679197497323,0.24303813059473384
PFE,2016-03-31,-0.011340792047732084,-0.08586294884599255,-0.0391710450152154,0.18974364969451504,0.2157159596058504,0.18928833922655142
SPG,2016-03-31,0.06349568960962171,0.07380589761391931,0.15017770777360928,0.20313403647934436,0.20480768320224307,0.1414234278811984
XOM,2016-03-31,0.010761679367930821,0.07987065495783807,0.14437122472157493,0.2728851135458244,0.2663993990709612,0.21527883991855282
AAL,2016-04-30,-0.12221684207112071,-0.11669265492935832,-0.23986775965579132,0.32526671242030186,0.31978856443880604,0.2962538827979905
BBBY,2016-04-30,-0.018169549820146402,0.28433103816267247,-0.07070061593390564,0.6426806619789174,0.6094884401247617,0.5542168778524568
F,2016-04-30,0.04653122485630923,0.13583790661695927,-0.03788618547368694,0.2919449012441568,0.2749567615607133,0.25610750756851436
GE,2016-04-30,-0.03695582664661812,0.08226837302219248,0.06434939483235502,0.17905378162744914,0.19010071821855015,0.15535377545635176
INTC,2016-04-30,-0.06687172305311795,-0.008873298243679772,-0.09604155130925207,0.20720164328563262,0.2530100855144683,0.24303813059473384
PFE,2016-04-30,0.08888140060416627,0.09508948835242137,-0.042118870732420044,0.21363827261359106,0.21148538163848982,0.18928833922655142
SPG,2016-04-30,-0.03792429434024014,0.0801107383353683,0.0014040087048539096,0.1641336749852211,0.20328471698335637,0.12497537403493572
XOM,2016-04-30,0.06557399540496589,0.16925327855221073,0.09424717373744818,0.1853884420872187,0.254115138646939,0.21527883991855282
AAL,2016-05-31,-0.07319222613398857,-0.23053029068130781,-0.22225956626729826,0.2877349874830758,0.3341102624423986,0.3224450724605459
BBBY,2016-05-31,0.11656835140380606,0.15358589615028517,0.2955926622152203,0.35737018084237604,0.5645548801798675,0.5542168778524568
F,2016-05-31,-0.00954437701637123,0.03167825361648591,-0.016135169226993318,0.2152624939533894,0.27468847178295686,0.25610750756851436
GE,2016-05-31,-0.021366520982242343,0.00165666130379849,0.02538149712894766,0.13124016423046145,0.19055690898626224,0.15535377545635176
INTC,2016-05-31,0.04093027290834561,0.043316005385369616,-0.07554477563456508,0.16883195874345022,0.25067911505836227,0.21596327126188364
PFE,2016-05-31,0.06740041094592208,0.16780320463605247,0.07911874176184419,0.1936905056900179,0.18864933450420782,0.18928833922655142
SPG,2016-05-31,-0.02600185857477999,0.020032679043597623,0.07924972086638427,0.18816380684381312,0.20533908715306767,0.12497537403493572
XOM,2016-05-31,0.007159446270871728,0.08546704778541048,0.10926915550751715,0.13108811336737713,0.23701382494800693,0.18866548234032782
AAL,2016-06-30,-0.10609397504785212,-0.2788456842459698,-0.3277612064941754,0.4213514636222908,0.38492419355035956,0.45350097420136903
BBBY,2016-06-30,-0.087252070337832,0.09220343121027552,0.3118893290442839,0.3632306174823529,0.5606504022902236,0.5542168778524568
F,2016-06-30,-0.04844792007053622,-0.007137856621729388,-0.06761815704191532,0.25160938504588226,0.28296914207408297,0.25610750756851436
GE,2016-06-30,0.05552400048793871,0.015641903547975566,0.02640190355872396,0.17762963923802355,0.2060597394150832,0.14574158092897854
INTC,2016-06-30,0.03274579980415715,0.03385398073785284,-0.03121868089480817,0.20179826969154482,0.2557231167817038,0.19671575196940477
PFE,2016-06-30,0.009750453270630954,0.15642329580220538,0.1116009189614795,0.1764964857918245,0.18626219295077753,0.18928833922655142
SPG,2016-06-30,0.0987841698123284,0.047204004768883756,0.13447225707091714,0.18394544706499896,0.19310674819346413,0.12497537403493572
XOM,2016-06-30,0.05885058245747521,0.1366981869798034,0.22367895598261822,0.13679610113657195,0.2144688787387982,0.16582983200779258
AAL,2016-07-31,0.25397370555785637,0.03107727139253691,-0.09345445488964355,0.49647589339314196,0.41848539146675934,0.45350097420136903
BBBY,2016-07-31,0.01179383113039112,0.06745243932020939,0.43485913113383234,0.3284803983912078,0.508579801781085,0.5542168778524568
F,2016-07-31,0.018203594122398803,-0.06029208630142202,0.07207821717390162,0.2821328651520435,0.2870084958142305,0.25610750756851436
GE,2016-07-31,-0.010800971312074914,0.015729815460472807,0.1042975293659929,0.17831021668189279,0.17804937407444485,0.12244229238524808
INTC,2016-07-31,0.0628049205987069,0.14868102310637288,0.15089548152844223,0.20659550986072045,0.20712379874365225,0.19671575196940477
PFE,2016-07-31,0.047713807111423145,0.13476692141718027,0.24609064903833855,0.12707255311724167,0.17515757044918162,0.18928833922655142
SPG,2016-07-31,0.04674953635065626,0.11888518900026201,0.22864477207670286,0.18055189275706052,0.17193588547572142,0.12497537403493572
XOM,2016-07-31,-0.05109877810673935,0.006367775140785348,0.1864160091257494,0.14262653559565075,0.1654700375845108,0.1500523278823222
AAL,2016-08-31,0.0842291345661128,0.18171519565876992,-0.12289465070372185,0.49767106357236485,0.408411185151413,0.45350097420136903
BBBY,2016-08-31,-0.06265210785800923,-0.1128382784757419,0.02596533806674084,0.22886504512025632,0.30079068302594264,0.4807017914544283
F,2016-08-31,0.03874720780807439,-0.023147284670289814,-0.05234317640740582,0.2872725551790304,0.25362680796965853,0.25610750756851436
GE,2016-08-31,0.003533409609025151,0.05132409157016693,0.03337640912000106,0.15667843600210388,0.1435359348707744,0.12244229238524808
INTC,2016-08-31,0.04788332596199418,0.14364517011505473,0.19080697531795665,0.192560113303181,0.1805886244486656,0.19671575196940477
PFE,2016-08-31,-0.013885168078453858,0.01150963156773921,0.19163594196845435,0.13793039410934319,0.16836992981053886,0.17969060106234275
SPG,2016-08-31,-0.023279706246492005,0.08844921909797776,0.10241156215066671,0.13935870234051628,0.1646911909766875,0.12497537403493572
XOM,2016-08-31,0.004493058509692505,-0.005509686539171721,0.07694375512362228,0.15939805664325085,0.14441827005898003,0.1500523278823222
AAL,2016-09-30,0.01020984494943944,0.26925612358605133,-0.05405253400907861,0.3840746722935037,0.41074934752428904,0.45350097420136903
BBBY,2016-09-30,-0.008414246993256103,-0.04844724646983534,0.05219775091376877,0.1994398462291453,0.2921805106918986,0.41336354778081175
F,2016-09-30,-0.029742555380454783,-0.015939928727449426,-0.033912865652883206,0.2550516451281438,0.2508790589615716,0.25610750756851436
GE,2016-09-30,-0.04323156426864805,-0.05083727145516226,-0.029137449949689698,0.11780035665258805,0.147082810349738,0.12244229238524808
INTC,2016-09-30,0.048028416030215126,0.16389662836439767,0.20265490740896985,0.17921019157548004,0.18957902140280058,0.19671575196940477
PFE,2016-09-30,-0.02335648668635837,-0.04631255721893934,0.098768475450554,0.14140763363592282,0.15906754658179087,0.17969060106234275
SPG,2016-09-30,-0.041709463066353814,-0.052766066320486305,0.01549403344166933,0.1606936137709893,0.1723477880623345,0.12497537403493572
XOM,2016-09-30,0.0050669529443998496,-0.053705640805498445,0.07972400071419439,0.17909854207569914,0.1605649209297039,0.1500523278823222
AAL,2016-10-31,0.07692290734770957,0.2126640933030488,0.22618229089069075,0.2784423190497328,0.4103206016360914,0.45350097420136903
BBBY,2016-10-31,-0.05969193258856986,-0.10888083074079735,-0.04123037470226554,0.2044850359999636,0.2561804787976627,0.41336354778081175
F,2016-10-31,-0.01766435116218279,-0.02009356275683638,-0.09717525759099899,0.16140857344604617,0.23680331931460857,0.22034238660095662
GE,2016-10-31,-0.018218497321713434,-0.057914535084440555,-0.01731702096454213,0.11716082248142982,0.1500560343990147,0.12379419626066777
INTC,2016-10-31,-0.07408397103071174,0.018102222089343645,0.17702902371106033,0.19648180728281603,0.2010763154390139,0.19671575196940477
PFE,2016-10-31,-0.05849165239963383,-0.10144515891716299,-0.034133945573536884,0.13390366954020086,0.13379065261264989,0.1705656639665676
SPG,2016-10-31,-0.07867615284721519,-0.15704781681614222,-0.0902716900467242,0.18797205371922163,0.18758037705098263,0.1902772431137932
XOM,2016-10-31,-0.04284905212430368,-0.039541548542037064,-0.03642581647008203,0.16806659168896135,0.1629012020730046,0.1500523278823222
AAL,2016-11-30,0.16978003582294487,0.2846919923268636,0.5156308640138216,0.28455355522024134,0.403900702069086,0.44490592446054705
BBBY,2016-11-30,0.22382673617953786,0.09708744156584315,-0.024179623258583693,0.4931660363430708,0.3842310247026791,0.2590497649689105
F,2016-11-30,0.0301466990283763,-0.026607116903327732,-0.061213324331989005,0.19047369179502374,0.24275308449333527,0.19591018094868512
GE,2016-11-30,0.06509716847030989,-0.006407927870643038,0.04324998338070429,0.1544558346676126,0.1550992544014322,0.13450576854566879
INTC,2016-11-30,0.012825027536269129,-0.029352539462787486,0.11409726627581196,0.2107112362897881,0.20198704921347724,0.19671575196940477
PFE,2016-11-30,0.044755517629414765,-0.06399822661930232,-0.05648963623253178,0.22819434720766457,0.1880080189443486,0.19221499830466224
SPG,2016-11-30,-0.010706280355718967,-0.16078136577889757,-0.0842212312643641,0.19826472040229884,0.17394421459165732,0.20599527210182442
XOM,2016-11-30,0.05287520000099799,0.014199033672423367,0.005138557812828903,0.18122285563761317,0.16999243676465184,0.12485427945451756
AAL,2016-12-31,0.02054633235999459,0.2415878888820422,0.6228125786584637,0.2845207455796009,0.33663281124713035,0.41699896434665606
BBBY,2016-12-31,0.06060606060606055,0.12323492206007836,0.0869564959850313,0.5209767600347278,0.3937685104669468,0.2590497649689105
F,2016-12-31,-0.02413546632517516,0.014968366865278249,0.0012725447992865124,0.2140014551059679,0.23458730688921775,0.1762119848060455
GE,2016-12-31,0.014266278865265436,0.07415054185987513,0.020232040882285363,0.13895008589435837,0.12928473582445024,0.13450576854566879
INTC,2016-12-31,0.07434845782955102,-0.02961729906344368,0.12673287217518614,0.20047777708754355,0.19076161476255302,0.16244835568945848
PFE,2016-12-31,0.03242212657777044,-0.02601145035045338,-0.07633010867072743,0.22746208009011049,0.1886348551174265,0.19221499830466224
SPG,2016-12-31,0.004807400997737243,-0.11172193540056208,-0.17960666797596747,0.2050066640911126,0.18389824226933996,0.22167653792747727
XOM,2016-12-31,0.034616921772797404,0.04605637773380078,-0.012731285448596141,0.14863438224593128,0.16445172130855334,0.12485427945451756
AAL,2017-01-31,-0.05225942019391017,0.09265316733518025,0.32779716417523264,0.30565904605486777,0.30358113123891567,0.41699896434665606
BBBY,2017-01-31,-0.0514285496303013,0.13310585759148874,0.007281604524675522,0.5366713527574803,0.40559168781919114,0.2590497649689105
F,2017-01-31,0.03538288096869513,0.06977780254675747,0.06496297594807077,0.26014649462151346,0.22457625045544455,0.1762119848060455
GE,2017-01-31,-0.0601267112260504,0.02829947362226748,-0.02875820164381293,0.1503398372907817,0.1345883990251481,0.13450576854566879
INTC,2017-01-31,0.015163973576754808,0.06391673515954754,0.08159703956568043,0.16744937324534195,0.18230811396693286,0.11116867434669384
PFE,2017-01-31,-0.023090907410979855,0.010610551308790406,-0.1120404504081417,0.23296497573927652,0.19280180256448676,0.19221499830466224
SPG,2017-01-31,0.03433315044351404,-0.0027660177620022486,-0.16426650891084504,0.19782906699448383,0.19333802172928305,0.22167653792747727
XOM,2017-01-31,-0.07057367707389983,0.015756537553765604,-0.019363998613742384,0.1576848248439071,0.16173474171810126,0.12485427945451756
AAL,2017-02-28,0.034813264429974344,-0.0007931705999342231,0.28781888112377807,0.2900969089430451,0.29063599621423025,0.41699896434665606
BBBY,2017-02-28,0.11144580355159794,0.04237287952949487,0.1872587392683256,0.36210163824940506,0.42753900321328725,0.2590497649689105
F,2017-02-28,0.012934456404156691,0.06811544804909753,0.03372531738298257,0.24386058036165728,0.21820545902480087,0.1762119848060455
GE,2017-02-28,0.002929858347941572,-0.031235147923160067,-0.027099015896447365,0.1207703101481372,0.13726466826113562,0.13450576854566879
INTC,2017-02-28,-0.025696490587506005,0.026709151750173854,0.03331844773393233,0.16146509007358598,0.18578280621475168,0.11116867434669384
PFE,2017-02-28,0.10085006257764118,0.09282231019363185,-0.008505431564760468,0.14358116425252054,0.1903251156806567,0.19221499830466224
SPG,2017-02-28,0.0475432745272204,0.026804362698773287,-0.12889753421381978,0.19661813379361298,0.19765021030692626,0.22167653792747727
XOM,2017-02-28,-0.03295316923827196,-0.05095884007783613,-0.05748792589443441,0.14091301493111427,0.16009805689367376,0.1264105173943957
AAL,2017-03-31,-0.09654001303972914,-0.09200928316084034,0.16091522365761923,0.3003689411768846,0.2956438769212542,0.38696036898416786
BBBY,2017-03-31,-0.04444440205891931,-0.01714281354631697,0.12271547686455775,0.30227728377906593,0.4248964561561883,0.2590497649689105
F,2017-03-31,-0.07984158976634503,-0.024930404039092302,-0.007875185463361745,0.2254944285595452,0.21904250157640337,0.1762119848060455
GE,2017-03-31,-0.010624161568851598,-0.04944047575284205,0.021733422770993327,0.11952962254490461,0.13003868296694687,0.13450576854566879
INTC,2017-03-31,0.004734973742371196,0.0015851860182845012,-0.030395890950911775,0.13269658109182225,0.16950336201688138,0.11116867434669384
PFE,2017-03-31,-0.008980395480594372,0.06399410456831567,0.030504623271233378,0.11684275440613091,0.18189434589944803,0.19221499830466224
SPG,2017-03-31,-0.041081368303048094,-0.02234350205857738,-0.15325787706368255,0.19079327460070084,0.19733111458186745,0.25381942601041496
